FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,2 0,54,6324,Sanitation Laborer,Hourly,59160,0,34.80,2058768.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,47688.00,47688.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,BX 17,20,1331,Employee Relations Supervisor,Annual,1,1,63516.00,63516.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,B 13,1,1301,Administrative Services Officer I,Annual,1,1,73200.00,73200.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,BX 16,20,0381,Director of Administration II,Annual,1,1,59796.00,59796.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,BX 13,10,0378,Administrative Supervisor,Annual,1,1,63276.00,63276.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,70380.00,70380.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,B 10,1,0302,Administrative Assistant II,Annual,1,1,63708.00,63708.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,B 11,1,0190,Accounting Technician II,Annual,1,1,60780.00,60780.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6827.00,6827.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,11990.00,11990.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4013,Administrative/Personnel Services,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,1227.00,1227.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4014,Payroll Services,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,80916.00,80916.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4014,Payroll Services,3 00,9,0313,Assistant Commissioner,Annual,1,1,103740.00,103740.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4014,Payroll Services,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,93024.00,93024.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4014,Payroll Services,V 12,54,0175,Field Payroll Auditor,Annual,2,1,81108.00,162216.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3009,Personnel/Payroll/Legal,4014,Payroll Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1625.00,1625.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4015,Accounting Services,1 00,9,9679,Deputy Commissioner,Annual,1,1,113448.00,113448.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4015,Accounting Services,3 00,20,0383,Director of Administrative Services,Annual,1,1,88812.00,88812.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4015,Accounting Services,BX 16,20,0381,Director of Administration II,Annual,1,1,84780.00,84780.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4015,Accounting Services,BX 16,20,0381,Director of Administration II,Annual,1,1,59796.00,59796.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4015,Accounting Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,168.00,168.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4016,Contract Services,BX 17,10,0345,Contracts Coordinator,Annual,1,1,69684.00,69684.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4016,Contract Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1390.00,1390.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,G 06,4,1142,Senior Operations Analyst,Annual,1,1,87912.00,87912.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,BX 17,10,0634,Data Services Administrator,Annual,1,1,63516.00,63516.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,BX 17,10,0634,Data Services Administrator,Annual,1,1,80916.00,80916.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,3 00,0,0601,Director of Information Systems,Annual,1,1,111216.00,111216.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,3 00,0,0310,Project Manager,Annual,1,1,69684.00,69684.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,B 12,1,0303,Administrative Assistant III,Annual,1,1,47688.00,47688.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4399.00,4399.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1005,COMMISSIONER'S OFFICE,2006,ADMINISTRATIVE SERV DIVISION,3010,Financial Administration,4017,Management Information Systems,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,678.00,678.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,1 00,9,9679,Deputy Commissioner,Annual,1,1,125316.00,125316.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,88812.00,88812.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,B 11,1,0450,Clerk IV (Timekeeper),Annual,1,1,69888.00,69888.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,57648.00,57648.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,88812.00,88812.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,B 12,1,0303,Administrative Assistant III,Annual,1,1,73200.00,73200.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3042,Sanitation Administration,4031,Administrative Services,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,715.00,715.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8185,Assistant General Superintendent,Annual,1,1,97416.00,97416.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8185,Assistant General Superintendent,Annual,1,1,93024.00,93024.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,1,1,76512.00,76512.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,1,1,80916.00,80916.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,1,1,93024.00,93024.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,1,1,102060.00,102060.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,3,1,66564.00,199692.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 17,10,8176,Assistant Division Superintendent,Annual,1,1,69684.00,69684.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,80904.00,80904.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,84996.00,84996.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,88812.00,88812.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,2,1,97416.00,194832.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,102246.00,102246.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,111996.00,111996.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,BX 18,10,8175,Division Superintendent,Annual,1,1,119112.00,119112.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 13,54,8104,Field Sanitation Specialist,Annual,7,1,73908.00,517356.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 13,54,8104,Field Sanitation Specialist,Annual,1,1,77400.00,77400.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,3,1,58020.00,174060.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,5,1,93228.00,466140.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,11,1,97596.00,1073556.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,17,1,84888.00,1443096.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,2,1,81108.00,162216.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,2,1,77400.00,154800.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,2,1,73908.00,147816.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 14,54,7152,Refuse Collection Coordinator,Annual,10,1,88968.00,889680.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,12,1,55968.00,671616.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,7,1,67344.00,471408.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,5,1,64308.00,321540.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,7,1,61356.00,429492.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,9,1,58596.00,527364.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,1,1,53352.00,53352.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,2,1,45972.00,91944.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,V 10,54,0441,Sanitation Clerk,Annual,4,1,40008.00,160032.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4021,Supervisory and Clerical,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,87583.00,87583.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,8,7185,Foreman of Motor Truck Drivers,Hourly,8,1,36.41,605862.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,8,7184,Pool Motor Truck Driver,Hourly,175,1,34.51,12561640.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,8,7184,Pool Motor Truck Driver,Hourly,13,1,31.06,839862.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,8,7183,Motor Truck Driver,Hourly,17,1,35.03,1238661.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,8,7183,Motor Truck Driver,Hourly,253,1,34.51,18160542.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,16,1,20.77,691226.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6329,General Laborer - Streets and Sanitation,Hourly,68,1,19.50,2758080.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6324,Sanitation Laborer,Hourly,617,1,34.80,44660928.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6324,Sanitation Laborer,Hourly,20,1,31.32,1302912.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6324,Sanitation Laborer,Hourly,3,1,27.84,173722.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,2 0,54,6324,Sanitation Laborer,Hourly,1,1,24.36,50669.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4025,Refuse Collection,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,532617.00,532617.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,8,7184,Pool Motor Truck Driver,Hourly,20,1,34.51,1435616.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,8,7184,Pool Motor Truck Driver,Hourly,3,1,31.06,193814.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,8,7184,Pool Motor Truck Driver,Hourly,3,1,27.61,172286.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,8,7183,Motor Truck Driver,Hourly,1,1,35.03,72862.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,8,7183,Motor Truck Driver,Hourly,3,1,34.51,215342.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,2 0,54,6324,Sanitation Laborer,Hourly,30,1,34.80,2171520.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,BX 17,10,3092,Program Director,Annual,1,1,93024.00,93024.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3050,Solid Waste Collection,4026,Recycling & Compost Collection,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,29585.00,29585.00
Local,81,DEPT STREETS AND SANITATION,0100,CORPORATE FUND,1015,BUREAU OF SANITATION,2020,BUREAU OF SANITATION,3058,Solid Waste Disposal,4032,Supervisory and Clerical,2 0,54,9495,Weighmaster,Hourly,6,1,34.80,434304.00
